CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
100101612,03/07/2012,21:21:00,,,77,03/07/2012,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,994526,187009,,UNKNOWN,M,,40.679975516,-73.962952663,"(40.679975516, -73.962952663)",PATROL BORO BKLYN NORTH,,18-24,WHITE,F
100101662,10/01/2020,09:45:00,10/01/2020,10:05:00,77,10/01/2020,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,1004480,186043,UNKNOWN,BLACK,F,,40.67730691400004,-73.92706772399998,"(40.67730691400004, -73.92706772399998)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
100101746,02/25/2009,15:10:00,,,84,02/25/2009,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987424,190923,45-64,BLACK,F,,40.690723948,-73.988556157,"(40.690723948, -73.988556157)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
100101871,12/26/2017,00:00:00,12/26/2017,00:05:00,62,12/26/2017,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,985686,163849,18-24,BLACK,M,,40.61641217,-73.994829059,"(40.61641217, -73.994829059)",PATROL BORO BKLYN SOUTH,,65+,ASIAN / PACIFIC ISLANDER,M
100101938,11/28/2007,19:50:00,,,44,11/28/2007,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008524,247043,,,,,40.84472598,-73.912267948,"(40.84472598, -73.912267948)",PATROL BORO BRONX,,,UNKNOWN,E
100101990,12/27/2012,04:00:00,12/27/2012,04:28:00,23,12/27/2012,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,NA,,NA,1000700,227655,,,,,40.791529414,-73.940593737,"(40.791529414, -73.940593737)",PATROL BORO MAN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
100102116,07/05/2018,17:36:00,07/05/2018,18:00:00,34,07/06/2018,126,MISCELLANEOUS PENAL LAW,204,"TRESPASS 1,CRIMINAL",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1001676,249161,25-44,BLACK HISPANIC,M,,40.85055543400005,-73.93701315699997,"(40.850555434, -73.937013157)",PATROL BORO MAN NORTH,,45-64,WHITE,M
100102194,06/15/2014,15:00:00,07/02/2014,15:00:00,90,07/08/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,997773,197444,,UNKNOWN,U,,40.70861281,-73.951225083,"(40.70861281, -73.951225083)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
100102244,11/14/2006,01:00:00,11/14/2006,07:30:00,47,11/14/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,1028346,264338,,UNKNOWN,,,40.892118677,-73.840511616,"(40.892118677, -73.840511616)",PATROL BORO BRONX,,45-64,BLACK,F
100102378,07/24/2015,01:00:00,,,66,07/30/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,NA,985386,169308,,UNKNOWN,U,,40.631396028,-73.995908723,"(40.631396028, -73.995908723)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
100102406,11/17/2007,01:00:00,11/17/2007,01:10:00,105,11/17/2007,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1059883,191064,,,,,40.69078837,-73.72727185,"(40.69078837, -73.72727185)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
100102803,11/16/2012,03:30:00,11/16/2012,04:17:00,18,11/16/2012,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,,NA,987618,219846,,,,,40.77011044,-73.987842129,"(40.77011044, -73.987842129)",PATROL BORO MAN SOUTH,,25-44,BLACK,F
100102886,10/25/2008,18:30:00,,,48,10/26/2008,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015259,252295,,BLACK HISPANIC,M,,40.85912007,-73.887901373,"(40.85912007, -73.887901373)",PATROL BORO BRONX,,18-24,WHITE,M
100102896,01/12/2012,15:45:00,01/12/2012,17:45:00,122,01/13/2012,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,956071,160636,,,,,40.607548452,-74.10148696,"(40.607548452, -74.10148696)",PATROL BORO STATEN ISLAND,,<18,BLACK,M
100103018,09/06/2007,16:00:00,,,77,09/06/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001160,184534,25-44,UNKNOWN,M,,40.673172014,-73.939040855,"(40.673172014, -73.939040855)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
100103086,09/23/2006,11:00:00,,,107,09/25/2006,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1037215,207197,,,,,40.735234194,-73.808884522,"(40.735234194, -73.808884522)",PATROL BORO QUEENS SOUTH,,18-24,WHITE,M
100103196,09/22/2012,17:00:00,09/22/2012,17:01:00,115,09/22/2012,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1017206,212577,,ASIAN / PACIFIC ISLANDER,M,,40.750098128,-73.881057775,"(40.750098128, -73.881057775)",PATROL BORO QUEENS NORTH,,<18,WHITE HISPANIC,M
100103225,11/01/2020,10:00:00,11/04/2020,12:30:00,42,11/04/2020,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1011026,244988,UNKNOWN,UNKNOWN,U,,40.839078375000035,-73.90323318199995,"(40.839078375000035, -73.90323318199995)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
100103271,09/14/2020,17:54:00,09/14/2020,17:56:00,25,09/14/2020,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1002329,231921,UNKNOWN,UNKNOWN,U,,40.80323524100004,-73.93469926599995,"(40.80323524100004, -73.93469926599995)",PATROL BORO MAN NORTH,,45-64,BLACK HISPANIC,M
100103382,10/21/2007,15:48:00,10/21/2007,15:50:00,42,10/21/2007,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014522,244201,,UNKNOWN,M,,40.836906998,-73.890602227,"(40.836906998, -73.890602227)",PATROL BORO BRONX,,18-24,BLACK,M
100103541,04/09/2014,08:15:00,04/09/2014,09:00:00,34,04/09/2014,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1003905,250645,,UNKNOWN,M,,40.854623892,-73.92895183,"(40.854623892, -73.92895183)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
100103556,12/18/2007,14:00:00,12/19/2007,04:20:00,109,12/19/2007,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1029422,226315,,,,,40.787751343,-73.83687596,"(40.787751343, -73.83687596)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
100103569,06/11/2009,17:30:00,06/11/2009,17:40:00,84,06/11/2009,675,ADMINISTRATIVE CODE,862,"ALCOHOLIC BEVERAGES,PUBLIC CON",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,988390,190151,,,,,40.688604586,-73.985073283,"(40.688604586, -73.985073283)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100103849,12/14/2018,14:20:00,12/14/2018,14:50:00,106,12/14/2018,109,GRAND LARCENY,409,"LARCENY,GRAND BY EXTORTION",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,1034282,189498,,,,,40.68667181600006,-73.81959934099996,"(40.686671816, -73.819599341)",PATROL BORO QUEENS SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
100104116,06/10/2008,20:15:00,,,23,06/10/2008,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,OTHER,97,NA,,NA,998730,226827,,,,,40.789260224,-73.947710001,"(40.789260224, -73.947710001)",PATROL BORO MAN NORTH,,,UNKNOWN,E
100104131,03/18/2019,20:00:00,03/18/2019,20:10:00,67,03/18/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1006160,180447,25-44,BLACK,M,,40.66194314900008,-73.92102913399998,"(40.66194314900008, -73.92102913399998)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
100104200,08/22/2019,21:30:00,08/22/2019,22:30:00,30,08/23/2019,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,996329,238263,UNKNOWN,UNKNOWN,U,,40.820652506000044,-73.95636012799997,"(40.820652506000044, -73.95636012799997)",PATROL BORO MAN NORTH,,18-24,WHITE,F
100104366,03/28/2013,09:22:00,03/28/2013,09:43:00,76,03/28/2013,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,986594,188888,,,,,40.685138597,-73.991549804,"(40.685138597, -73.991549804)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
100104398,04/24/2015,23:08:00,04/24/2015,23:15:00,13,04/24/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,,NA,988886,207857,,,,4,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",PATROL BORO MAN SOUTH,14 ST.-UNION SQUARE,,UNKNOWN,E
100104424,07/04/2013,19:17:00,,,77,07/05/2013,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1004603,184162,,,,,40.672143711,-73.926629961,"(40.672143711, -73.926629961)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100104460,04/08/2013,08:30:00,,,115,04/08/2013,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1022050,215059,,,,,40.756891202,-73.863561049,"(40.756891202, -73.863561049)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
100104511,05/06/2017,18:00:00,,,77,05/06/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,,NA,995369,185315,<18,BLACK,M,,40.67532485,-73.959916131,"(40.67532485, -73.959916131)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,D
100104630,07/25/2020,18:30:00,07/25/2020,21:00:00,20,07/25/2020,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,MANHATTAN,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,,991887,225692,UNKNOWN,UNKNOWN,U,,40.78615351500007,-73.97242333199993,"(40.78615351500007, -73.97242333199993)",PATROL BORO MAN NORTH,,18-24,ASIAN / PACIFIC ISLANDER,F
100104752,05/18/2006,13:30:00,05/18/2006,13:32:00,42,05/18/2006,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1013267,243664,,,,,40.835437302,-73.895139959,"(40.835437302, -73.895139959)",PATROL BORO BRONX,,,UNKNOWN,E
100104787,06/20/2013,19:00:00,06/26/2013,19:15:00,26,06/26/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MANHATTANVILLE,730,996592,237320,,UNKNOWN,U,,40.818063873,-73.955411646,"(40.818063873, -73.955411646)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,F
100104826,03/20/2015,14:57:00,,,26,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,,NA,997860,238331,,UNKNOWN,U,,40.820836921,-73.950828501,"(40.820836921, -73.950828501)",PATROL BORO MAN NORTH,,,UNKNOWN,E
100104829,07/25/2006,23:30:00,07/25/2006,23:50:00,67,07/26/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000374,176520,,BLACK,F,,40.651176821,-73.94189355,"(40.651176821, -73.94189355)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100105039,01/05/2018,07:00:00,01/05/2018,07:05:00,121,01/06/2018,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,941056,153076,,,,,40.586737337000045,-74.15551443799995,"(40.586737337, -74.155514438)",PATROL BORO STATEN ISLAND,,25-44,WHITE,M
100105061,09/15/2020,10:10:00,09/15/2020,10:19:00,52,09/15/2020,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,,,1009690,257590,25-44,WHITE HISPANIC,F,,40.87367103500002,-73.90801364899994,"(40.87367103500002, -73.90801364899994)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,D
100105112,04/30/2007,00:01:00,,,43,04/30/2007,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021688,244893,,BLACK,M,,40.838778865,-73.864701374,"(40.838778865, -73.864701374)",PATROL BORO BRONX,,45-64,BLACK,F
100105425,12/10/2020,15:00:00,12/10/2020,15:20:00,14,12/14/2020,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,,,,988341,212669,18-24,WHITE HISPANIC,M,,40.75041110700005,-73.98523628599996,"(40.75041110700005, -73.98523628599996)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
100105668,08/08/2009,20:15:00,08/08/2009,21:35:00,68,08/08/2009,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,976676,165942,,,,,40.622153897,-74.027284856,"(40.622153897, -74.027284856)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
100105672,11/19/2008,22:50:00,11/19/2008,23:15:00,26,11/19/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995484,235091,45-64,WHITE,M,,40.811947369,-73.959418414,"(40.811947369, -73.959418414)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
100105712,01/04/2010,22:00:00,01/05/2010,14:08:00,81,01/05/2010,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002153,191563,,,,,40.692463064,-73.935442415,"(40.692463064, -73.935442415)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
100105733,08/22/2018,07:00:00,08/22/2018,14:00:00,47,08/22/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,,1022908,266423,,,,,40.897866831000044,-73.86016812399998,"(40.897866831, -73.860168124)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,D
100105872,10/24/2008,14:40:00,10/24/2008,14:52:00,19,10/24/2008,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,993570,216847,,,,,40.76187469,-73.966358084,"(40.76187469, -73.966358084)",PATROL BORO MAN NORTH,,,UNKNOWN,D
100105982,07/01/2006,16:00:00,07/01/2006,16:15:00,114,07/03/2006,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1003924,221909,,,,,40.775751586,-73.928967378,"(40.775751586, -73.928967378)",PATROL BORO QUEENS NORTH,,25-44,WHITE,M
100105987,03/01/2018,09:40:00,03/01/2018,09:46:00,20,03/01/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,,,989163,220184,UNKNOWN,UNKNOWN,U,,40.77103743900005,-73.98226404799993,"(40.771037439, -73.982264048)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,D
100106032,05/05/2018,22:20:00,05/05/2018,22:30:00,63,05/06/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1003975,165180,25-44,BLACK,M,,40.62004365000007,-73.92894936799998,"(40.62004365, -73.928949368)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100106279,05/29/2006,21:00:00,05/29/2006,21:30:00,26,05/29/2006,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,GRANT,721,995882,235507,,,,,40.813088658,-73.957979911,"(40.813088658, -73.957979911)",PATROL BORO MAN NORTH,,65+,BLACK,F
100106329,07/09/2018,08:00:00,07/09/2018,08:30:00,24,07/12/2018,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0,,,,993311,231911,UNKNOWN,UNKNOWN,U,,40.80322164300003,-73.96727270899999,"(40.803221643, -73.967272709)",PATROL BORO MAN NORTH,,45-64,WHITE,F
100106787,10/31/2008,08:00:00,10/31/2008,08:15:00,6,10/31/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,983657,205161,,BLACK,M,,40.729804435,-74.002141031,"(40.729804435, -74.002141031)",PATROL BORO MAN SOUTH,,<18,BLACK,M
100106823,09/08/2017,17:30:00,09/08/2017,18:00:00,40,09/13/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,,N.Y. POLICE DEPT,0,,,NA,1007539,236331,25-44,WHITE HISPANIC,U,,40.81532727,-73.915865216,"(40.81532727, -73.915865216)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
100106832,03/18/2018,22:00:00,03/18/2018,22:20:00,20,03/18/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,990582,225195,UNKNOWN,BLACK,M,,40.784790413000046,-73.97713631099998,"(40.784790413, -73.977136311)",PATROL BORO MAN NORTH,,25-44,BLACK,M
100107649,04/16/2013,13:30:00,,,10,04/16/2013,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,983092,214966,,,,,40.75671666,-74.004181277,"(40.75671666, -74.004181277)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
100107879,12/19/2015,20:15:00,12/19/2015,20:50:00,17,12/20/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,991768,210161,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,40.743525027,-73.972870423,"(40.743525027, -73.972870423)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
100107933,03/25/2020,16:30:00,03/27/2020,10:40:00,46,03/27/2020,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1007521,250574,UNKNOWN,UNKNOWN,U,,40.85442022800004,-73.91588083299997,"(40.85442022800004, -73.91588083299997)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
100107970,05/04/2010,16:15:00,05/04/2010,16:32:00,20,05/04/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,989163,220184,,,,,40.771037439,-73.982264048,"(40.771037439, -73.982264048)",PATROL BORO MAN NORTH,,,UNKNOWN,D
100108257,02/13/2008,20:00:00,02/13/2008,20:05:00,50,02/13/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009296,258482,,WHITE HISPANIC,F,,40.876120426,-73.909434967,"(40.876120426, -73.909434967)",PATROL BORO BRONX,,25-44,WHITE,F
100108268,03/05/2020,18:00:00,03/05/2020,18:05:00,120,03/05/2020,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,,,,949792,170282,<18,BLACK,M,,40.63400249800002,-74.12414973199996,"(40.63400249800002, -74.12414973199996)",PATROL BORO STATEN ISLAND,,<18,BLACK,M
100108297,05/17/2006,18:55:00,,,42,05/17/2006,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1015222,242236,,,,,40.831511217,-73.88808159,"(40.831511217, -73.88808159)",PATROL BORO BRONX,,,UNKNOWN,E
100108311,12/30/2011,10:00:00,01/31/2012,08:00:00,122,01/31/2012,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,JEWELRY,N.Y. POLICE DEPT,0,NA,,NA,937325,151467,,,,,40.582301992,-74.168936095,"(40.582301992, -74.168936095)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F
100108478,11/01/2017,12:00:00,11/30/2017,12:00:00,101,03/01/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1053678,159044,<18,WHITE HISPANIC,M,,40.60295159100008,-73.74997626099997,"(40.602951591, -73.749976261)",PATROL BORO QUEENS SOUTH,,<18,WHITE HISPANIC,F
